t, y, yd
1.910000000000000142e+01,7.416555848905344425e-05,-1.436795825322745078e-05
1.910999999999999943e+01,7.401522245332748913e-05,-1.569927266580313041e-05
1.912000000000000099e+01,7.385165539756748370e-05,-1.701421148025460012e-05
1.912999999999999901e+01,7.367502151145718177e-05,-1.831267819114929316e-05
1.914000000000000057e+01,7.348548593562781494e-05,-1.959458096280089311e-05
1.915000000000000213e+01,7.328321471617871166e-05,-2.085983263385271554e-05
1.916000000000000014e+01,7.306837475919745562e-05,-2.210835072186574329e-05
1.917000000000000171e+01,7.284113378527974582e-05,-2.334005742790657364e-05
1.917999999999999972e+01,7.260166028405028681e-05,-2.455487964113095076e-05
1.919000000000000128e+01,7.235012346868226933e-05,-2.575274894337391520e-05
1.919999999999999929e+01,7.208669323041831472e-05,-2.693360161373295684e-05
1.921000000000000085e+01,7.181154010295383717e-05,-2.809737845807671843e-05
1.921999999999999886e+01,7.152483679859217161e-05,-2.924399673981856163e-05
1.923000000000000043e+01,7.122675646012849033e-05,-3.037338040607549762e-05
1.924000000000000199e+01,7.091747173388140784e-05,-3.148547573857628077e-05
1.925000000000000000e+01,7.059715575269499073e-05,-3.258023310282095049e-05
1.926000000000000156e+01,7.026598209150236574e-05,-3.365760693414288367e-05
1.926999999999999957e+01,6.992412472289045262e-05,-3.471755572376705257e-05
1.928000000000000114e+01,6.957175797266297590e-05,-3.576004200487398145e-05
1.928999999999999915e+01,6.920905647540531974e-05,-3.678503233865769944e-05
1.930000000000000071e+01,6.883619513004753966e-05,-3.779249730038960234e-05
1.930999999999999872e+01,6.845334905542925811e-05,-3.878241146547651392e-05
1.932000000000000028e+01,6.806069354586256773e-05,-3.975475339552443253e-05
1.933000000000000185e+01,6.765840402669691335e-05,-4.070950562439702605e-05
1.933999999999999986e+01,6.724665600988264584e-05,-4.164665464427761668e-05
1.935000000000000142e+01,6.682562504953448105e-05,-4.256619089173112504e-05
1.935999999999999943e+01,6.639548669749644957e-05,-4.346810873376261933e-05
1.937000000000000099e+01,6.595641645890470517e-05,-4.435240645388094003e-05
1.937999999999999901e+01,6.550858974775261004e-05,-4.521908623815700505e-05
1.939000000000000057e+01,6.505218184245344841e-05,-4.606815416128728533e-05
1.940000000000000213e+01,6.458736784140547114e-05,-4.689962017265257089e-05
1.941000000000000014e+01,6.411432261855539534e-05,-4.771349808237983355e-05
1.942000000000000171e+01,6.363322077896174135e-05,-4.850980554740400171e-05
1.942999999999999972e+01,6.314423857200442732e-05,-4.928855831441351340e-05
1.944000000000000128e+01,6.264755956137177785e-05,-5.004975344158753655e-05
1.944999999999999929e+01,6.214336039433142073e-05,-5.079341090278490786e-05
1.946000000000000085e+01,6.163181642287188710e-05,-5.151955695257845680e-05
1.946999999999999886e+01,6.111310266798359399e-05,-5.222822115305923295e-05
1.948000000000000043e+01,6.058739377981536313e-05,-5.291943634642193225e-05
1.949000000000000199e+01,6.005486399783375876e-05,-5.359323862754649472e-05
1.950000000000000000e+01,5.951568711098054155e-05,-5.424966731658222973e-05
1.951000000000000156e+01,5.897003641783006160e-05,-5.488876493153186672e-05
1.951999999999999957e+01,5.841808468674866396e-05,-5.551057716083328161e-05
1.953000000000000114e+01,5.786000411605112616e-05,-5.611515283594471309e-05
1.953999999999999915e+01,5.729596629416021278e-05,-5.670254390392630609e-05
1.955000000000000071e+01,5.672614215976313335e-05,-5.727280540002523313e-05
1.955999999999999872e+01,5.615070196197113759e-05,-5.782599542025737338e-05
1.957000000000000028e+01,5.556981522047591226e-05,-5.836217509399229845e-05
1.958000000000000185e+01,5.498365068570900706e-05,-5.888140855653522929e-05
1.958999999999999986e+01,5.439237629899924109e-05,-5.938376292171104623e-05
1.960000000000000142e+01,5.379615915273008235e-05,-5.986930825444812960e-05
1.960999999999999943e+01,5.319516545049912773e-05,-6.033811754336049958e-05
1.962000000000000099e+01,5.258956046727441863e-05,-6.079026667333255809e-05
1.962999999999999901e+01,5.197950850955413782e-05,-6.122583439810113369e-05
1.964000000000000057e+01,5.136392717463668432e-05,-6.164352835760805076e-05
1.965000000000000213e+01,5.074574497937974263e-05,-6.204645936176422523e-05
1.966000000000000014e+01,5.012357594258707346e-05,-6.243298391462077262e-05
1.967000000000000171e+01,4.949758993876127758e-05,-6.280319495814493927e-05
1.967999999999999972e+01,4.886795527071847631e-05,-6.315718715318589848e-05
1.969000000000000128e+01,4.823483866958650911e-05,-6.349505687947584829e-05
1.969999999999999929e+01,4.759840529480676308e-05,-6.381690223562896795e-05
1.971000000000000085e+01,4.695881873413236378e-05,-6.412282303914242077e-05
1.971999999999999886e+01,4.631624100362993020e-05,-6.441292082639540548e-05
1.973000000000000043e+01,4.567083254767786044e-05,-6.468729885265003712e-05
1.974000000000000199e+01,4.502275223896782245e-05,-6.494606209205061522e-05
1.975000000000000000e+01,4.437215737850413061e-05,-6.518931723762394904e-05
1.976000000000000156e+01,4.371920369560304781e-05,-6.541717270127960155e-05
1.976999999999999957e+01,4.306404534789437782e-05,-6.562973861380927952e-05
1.978000000000000114e+01,4.240683492131963573e-05,-6.582712682488753829e-05
1.978999999999999915e+01,4.174772343013389788e-05,-6.600945090307107702e-05
1.980000000000000071e+01,4.108686031690393160e-05,-6.617682613579941632e-05
1.980999999999999872e+01,4.042439345251007897e-05,-6.632936952939424773e-05
1.982000000000000028e+01,3.976046913614437312e-05,-6.646719980906007070e-05
1.983000000000000185e+01,3.909523209531217118e-05,-6.659043741888363691e-05
1.983999999999999986e+01,3.842882548583147678e-05,-6.669920452183424845e-05
1.985000000000000142e+01,3.776139089183221489e-05,-6.679362499976381200e-05
1.985999999999999943e+01,3.709307190755336289e-05,-6.687382170978275824e-05
1.987000000000000099e+01,3.642402579206179371e-05,-6.693990755684693888e-05
1.987999999999999901e+01,3.575439506248413387e-05,-6.699200725309299481e-05
1.989000000000000057e+01,3.508431859644970991e-05,-6.703024881346364785e-05
1.990000000000000213e+01,3.441393385547336924e-05,-6.705476185261712420e-05
1.991000000000000014e+01,3.374337688495474837e-05,-6.706567758492724930e-05
1.992000000000000171e+01,3.307278231417760202e-05,-6.706312882448344783e-05
1.992999999999999972e+01,3.240228335631142940e-05,-6.704724998509068953e-05
1.994000000000000128e+01,3.173201180840961081e-05,-6.701817708026951625e-05
1.994999999999999929e+01,3.106209805141125748e-05,-6.697604772325606911e-05
1.996000000000000085e+01,3.039267105013936169e-05,-6.692100112700200714e-05
1.996999999999999886e+01,2.972385835330266704e-05,-6.685317810417466995e-05
1.998000000000000043e+01,2.905578609349377783e-05,-6.677272106715683375e-05
1.999000000000000199e+01,2.838857898719081925e-05,-6.667977402804692820e-05
2.000000000000000000e+01,2.772236033475672929e-05,-6.657448259865902289e-05
2.001000000000000156e+01,2.705725202043854043e-05,-6.645699399052256979e-05
2.001999999999999957e+01,2.639337451236903985e-05,-6.632745701488280987e-05
2.003000000000000114e+01,2.573084686256488896e-05,-6.618602208270038003e-05
2.003999999999999915e+01,2.506978670692849373e-05,-6.603284120465163841e-05
2.005000000000000071e+01,2.441031026524613100e-05,-6.586806799112836621e-05
2.005999999999999872e+01,2.375253234118982211e-05,-6.569185765223809295e-05
2.007000000000000028e+01,2.309656664402678550e-05,-6.550435452821315777e-05
2.008000000000000185e+01,2.244252660980761640e-05,-6.530566026006649543e-05
2.008999999999999986e+01,2.179052320530716315e-05,-6.509591890922679933e-05
2.010000000000000142e+01,2.114066584936246740e-05,-6.487528124628005400e-05
2.010999999999999943e+01,2.049306255682580339e-05,-6.464389917138654265e-05
2.012000000000000099e+01,1.984781993856284159e-05,-6.440192571428011536e-05
2.012999999999999901e+01,1.920504320145446816e-05,-6.414951503426889376e-05
2.014000000000000057e+01,1.856483614839497565e-05,-6.388682242023460700e-05
2.015000000000000213e+01,1.792730117829362832e-05,-6.361400429063316091e-05
2.016000000000000014e+01,1.729253928607402181e-05,-6.333121819349440767e-05
2.017000000000000171e+01,1.666065006267336145e-05,-6.303862280642183403e-05
2.017999999999999972e+01,1.603173169504408177e-05,-6.273637793659327967e-05
2.019000000000000128e+01,1.540588096615201017e-05,-6.242464452076006978e-05
2.019999999999999929e+01,1.478319325497818633e-05,-6.210358462524789597e-05
2.021000000000000085e+01,1.416376253651706985e-05,-6.177336144595596253e-05
2.021999999999999886e+01,1.354768138177830895e-05,-6.143413930835782660e-05
2.023000000000000043e+01,1.293504095778498191e-05,-6.108608366750054443e-05
2.024000000000000199e+01,1.232593102757513538e-05,-6.072936110800543027e-05
2.025000000000000000e+01,1.172043995020112026e-05,-6.036413934406775826e-05
2.026000000000000156e+01,1.111865468072894627e-05,-5.999058721945632871e-05
2.026999999999999957e+01,1.052066077023979473e-05,-5.960887470751441680e-05
2.028000000000000114e+01,9.926538199556684378e-06,-5.921915070885014744e-05
2.028999999999999915e+01,9.336353191233702546e-06,-5.882149941693357389e-05
2.030000000000000071e+01,8.750182714314113134e-06,-5.841607090541374030e-05
2.030999999999999872e+01,8.168103526202571388e-06,-5.800302273159807780e-05
2.032000000000000028e+01,7.590190842714024426e-06,-5.758251284907180216e-05
2.033000000000000185e+01,7.016518338075154585e-06,-5.715469960769893696e-05
2.033999999999999986e+01,6.447158144923757694e-06,-5.671974175362187319e-05
2.035000000000000142e+01,5.882180854308138293e-06,-5.627779842926090842e-05
2.035999999999999943e+01,5.321655515688527571e-06,-5.582902917331533779e-05
2.037000000000000099e+01,4.765649636935477386e-06,-5.537359392076218008e-05
2.037999999999999901e+01,4.214229184331439137e-06,-5.491165300285747196e-05
2.039000000000000057e+01,3.667458582569209883e-06,-5.444336714713496697e-05
2.040000000000000213e+01,3.125400714753282511e-06,-5.396889747740725359e-05
2.041000000000000014e+01,2.588116922399264248e-06,-5.348840551376532834e-05
2.042000000000000171e+01,2.055667005433309576e-06,-5.300205317257801978e-05
2.042999999999999972e+01,1.528109222193449223e-06,-5.251000276649322182e-05
2.044000000000000128e+01,1.005500289428077362e-06,-5.201241700443649102e-05
2.044999999999999929e+01,4.878953822974538290e-07,-5.150945899161246281e-05
2.046000000000000085e+01,-2.465186562778348617e-08,-5.100129222950342174e-05
2.046999999999999886e+01,-5.320893623651471260e-07,-5.048808061587073122e-05
2.048000000000000043e+01,-1.034366557521756964e-06,-4.996998844475342410e-05
2.049000000000000199e+01,-1.531434641303081143e-06,-4.944715755108857223e-05
2.050000000000000000e+01,-2.023246836566451192e-06,-4.891967376977912233e-05
2.051000000000000156e+01,-2.509757390752597142e-06,-4.838768270775568056e-05
2.051999999999999957e+01,-2.990922054092204814e-06,-4.785133482402680066e-05
2.053000000000000114e+01,-3.466698124209614143e-06,-4.731078030730593144e-05
2.053999999999999915e+01,-3.937044446121456302e-06,-4.676616907601292112e-05
2.055000000000000071e+01,-4.401921412238007265e-06,-4.621765077827244523e-05
2.055999999999999872e+01,-4.861290962361847795e-06,-4.566537479191562612e-05
2.057000000000000028e+01,-5.315116583689183127e-06,-4.510949022447842025e-05
2.058000000000000185e+01,-5.763363310808706244e-06,-4.455014591320300050e-05
2.058999999999999986e+01,-6.205997725702081540e-06,-4.398749042503716667e-05
2.060000000000000142e+01,-6.642987957744416609e-06,-4.342167205663378303e-05
2.060999999999999943e+01,-7.074303683703166192e-06,-4.285283883435211325e-05
2.062000000000000099e+01,-7.499916127739372227e-06,-4.228113851425626188e-05
2.062999999999999901e+01,-7.919798061406435656e-06,-4.170671858211677350e-05
2.064000000000000057e+01,-8.333923803651334457e-06,-4.112972625340900648e-05
2.065000000000000213e+01,-8.742269220813562308e-06,-4.055030847331456270e-05
2.066000000000000014e+01,-9.144811726625597003e-06,-3.996861191672069130e-05
2.067000000000000171e+01,-9.541530282213311258e-06,-3.938478298821963813e-05
2.067999999999999972e+01,-9.932405396094983377e-06,-3.879896782211011622e-05
2.069000000000000128e+01,-1.031741912418241873e-05,-3.821131228239563199e-05
2.069999999999999929e+01,-1.069655083560601720e-05,-3.762194172310144786e-05
2.071000000000000085e+01,-1.106977280478821276e-05,-3.703093991803116570e-05
2.071999999999999886e+01,-1.143706864375574822e-05,-3.643843716867949757e-05
2.073000000000000043e+01,-1.179842405309632743e-05,-3.584456609306912675e-05
2.074000000000000199e+01,-1.215382617097097786e-05,-3.524945851398425479e-05
2.075000000000000000e+01,-1.250326357311443680e-05,-3.465324545896999168e-05
2.076000000000000156e+01,-1.284672627283552407e-05,-3.405605716033168493e-05
2.076999999999999957e+01,-1.318420572101626623e-05,-3.345802305513643750e-05
2.078000000000000114e+01,-1.351569480611288751e-05,-3.285927178521136631e-05
2.078999999999999915e+01,-1.384118785415484093e-05,-3.225993119714536404e-05
2.080000000000000071e+01,-1.416068062874575008e-05,-3.166012834228733731e-05
2.080999999999999872e+01,-1.447417033106248933e-05,-3.105998947674793462e-05
2.082000000000000028e+01,-1.478165559985609011e-05,-3.045964006139786586e-05
2.083000000000000185e+01,-1.508313651145095149e-05,-2.985920476186934564e-05
2.083999999999999986e+01,-1.537861457974519256e-05,-2.925880744855549018e-05
2.085000000000000142e+01,-1.566809275621094545e-05,-2.865857119660966684e-05
2.085999999999999943e+01,-1.595157542989364221e-05,-2.805861828594698485e-05
2.087000000000000099e+01,-1.622906842741282448e-05,-2.745907020124258773e-05
2.087999999999999901e+01,-1.650057901296133383e-05,-2.686004763193336424e-05
2.089000000000000057e+01,-1.676611588830612481e-05,-2.626167047221624422e-05
2.090000000000000213e+01,-1.702568919278755013e-05,-2.566405782104968594e-05
2.091000000000000014e+01,-1.727930147830454176e-05,-2.506731289273261688e-05
2.092000000000000171e+01,-1.752694164322598694e-05,-2.447151287467534629e-05
2.092999999999999972e+01,-1.776861856543107107e-05,-2.387676516033664781e-05
2.094000000000000128e+01,-1.800434327175387593e-05,-2.328317753733216678e-05
2.094999999999999929e+01,-1.823412801712032689e-05,-2.269085664779558486e-05
2.096000000000000085e+01,-1.845798628454886712e-05,-2.209990798837692597e-05
2.096999999999999886e+01,-1.867593278514979356e-05,-2.151043591024423004e-05
2.098000000000000043e+01,-1.888798345812590739e-05,-2.092254361908188600e-05
2.099000000000000199e+01,-1.909415547077196180e-05,-2.033633317509209553e-05
2.100000000000000000e+01,-1.929446721847489916e-05,-1.975190549299423939e-05
2.101000000000000156e+01,-1.948893832471405765e-05,-1.916936034202426086e-05
2.101999999999999957e+01,-1.967758964106068004e-05,-1.858879634593611581e-05
2.103000000000000114e+01,-1.986044324717846593e-05,-1.801031098300011254e-05
2.103999999999999915e+01,-2.003752245082303642e-05,-1.743400058600457194e-05
2.105000000000000071e+01,-2.020885178784244911e-05,-1.685996034225417412e-05
2.105999999999999872e+01,-2.037445702217670004e-05,-1.628828429357160161e-05
2.107000000000000028e+01,-2.053436514585820822e-05,-1.571906533629590633e-05
2.108000000000000185e+01,-2.068860437901139885e-05,-1.515239522128393084e-05
2.108999999999999986e+01,-2.083720416985289307e-05,-1.458836455390970027e-05
2.110000000000000142e+01,-2.098019519469164690e-05,-1.402706279406381912e-05
2.110999999999999943e+01,-2.111760935792859545e-05,-1.346857825615487913e-05
2.112000000000000099e+01,-2.124946720366837437e-05,-1.291298863552619829e-05
2.112999999999999901e+01,-2.137577350519467389e-05,-1.236035768925089582e-05
2.114000000000000057e+01,-2.149655718646543238e-05,-1.181076527965301794e-05
2.115000000000000213e+01,-2.161184894922115683e-05,-1.126429053725226734e-05
2.116000000000000014e+01,-2.172168046032241776e-05,-1.072101124918189013e-05
2.117000000000000171e+01,-2.182608435174997462e-05,-1.018100385918810668e-05
2.117999999999999972e+01,-2.192509422060448775e-05,-9.644343467631449885e-06
2.119000000000000128e+01,-2.201874462910682334e-05,-9.111103831485237143e-06
2.119999999999999929e+01,-2.210707110459777557e-05,-8.581357364337101790e-06
2.121000000000000085e+01,-2.219011013953833093e-05,-8.055175136387458270e-06
2.121999999999999886e+01,-2.226789919150940731e-05,-7.532626874451028490e-06
2.123000000000000043e+01,-2.234047668321211149e-05,-7.013780961955336646e-06
2.124000000000000199e+01,-2.240788200246751554e-05,-6.498704438942010259e-06
2.125000000000000000e+01,-2.247015550221676523e-05,-5.987463002066223682e-06
2.126000000000000156e+01,-2.252733850052113425e-05,-5.480121004596151756e-06
2.126999999999999957e+01,-2.257947328056187511e-05,-4.976741456414243754e-06
2.128000000000000114e+01,-2.262660309064037163e-05,-4.477386024015779188e-06
2.128999999999999915e+01,-2.266877214417801020e-05,-3.982115030510297596e-06
2.130000000000000071e+01,-2.270602561971628815e-05,-3.490987455620182311e-06
2.130999999999999872e+01,-2.273840966091672232e-05,-3.004060935682063988e-06
2.132000000000000028e+01,-2.276597137656093036e-05,-2.521391763645428085e-06
2.133000000000000185e+01,-2.278874349908010852e-05,-2.043032054653346354e-06
2.133999999999999986e+01,-2.280674334810051974e-05,-1.569029554551299849e-06
2.135000000000000142e+01,-2.282001388129955395e-05,-1.099435224256631385e-06
2.135999999999999943e+01,-2.282859931494653910e-05,-6.342987355214429841e-07
2.137000000000000099e+01,-2.283254454052254450e-05,-1.736683631485647452e-07
2.137999999999999901e+01,-2.283189512472034348e-05,2.824090150071127732e-07
2.139000000000000057e+01,-2.282669730944443374e-05,7.338879180399548424e-07
2.140000000000000213e+01,-2.281699801181103057e-05,1.180724261992439916e-06
2.141000000000000014e+01,-2.280284482414807702e-05,1.622875359855654297e-06
2.142000000000000171e+01,-2.278428601399521680e-05,2.060299921569757159e-06
2.142999999999999972e+01,-2.276137052410383830e-05,2.492958054022885334e-06
2.144000000000000128e+01,-2.273414797243701363e-05,2.920811261052395058e-06
2.144999999999999929e+01,-2.270266865216957316e-05,3.343822443443630815e-06
2.146000000000000085e+01,-2.266698353168803096e-05,3.761955898931146331e-06
2.146999999999999886e+01,-2.262714425459065595e-05,4.175177322197498399e-06
2.148000000000000043e+01,-2.258320313968739063e-05,4.583453804874433576e-06
2.149000000000000199e+01,-2.253521318099993573e-05,4.986753835541862842e-06
2.150000000000000000e+01,-2.248322804776171295e-05,5.385047299728304185e-06
2.151000000000000156e+01,-2.242730208441781755e-05,5.778305479911299331e-06
2.151999999999999957e+01,-2.236749031062512677e-05,6.166501055516432888e-06
2.153000000000000114e+01,-2.230384842125216426e-05,6.549608102918441954e-06
2.153999999999999915e+01,-2.223641603328872671e-05,6.927598300666386801e-06
2.155000000000000071e+01,-2.216521974646711859e-05,7.300441622751792580e-06
2.155999999999999872e+01,-2.209031052114535044e-05,7.668114805141457605e-06
2.157000000000000028e+01,-2.201174003985246049e-05,8.030595991388173383e-06
2.158000000000000185e+01,-2.192956037262408614e-05,8.387864656824297197e-06
2.158999999999999986e+01,-2.184382397700240645e-05,8.739901608562161228e-06
2.160000000000000142e+01,-2.175458369803603024e-05,9.086688985494434232e-06
2.160999999999999943e+01,-2.166189276828020961e-05,9.428210258293247406e-06
2.162000000000000099e+01,-2.156580480779660613e-05,9.764450229411188802e-06
2.162999999999999901e+01,-2.146637382415353480e-05,1.009539503308032247e-05
2.164000000000000057e+01,-2.136365421242569296e-05,1.042103213531315405e-05
2.165000000000000213e+01,-2.125770075519442463e-05,1.074135033390179227e-05
2.166000000000000014e+01,-2.114856862254758832e-05,1.105633975841832325e-05
2.167000000000000171e+01,-2.103631337207946216e-05,1.136599187021512567e-05
2.167999999999999972e+01,-2.092099094889100146e-05,1.167029946242409992e-05
2.169000000000000128e+01,-2.080265768558953369e-05,1.196925665995754229e-05
2.169999999999999929e+01,-2.068137030228907366e-05,1.226285891950728602e-05
2.171000000000000085e+01,-2.055718590660998802e-05,1.255110302954554498e-05
2.171999999999999886e+01,-2.043016199367935108e-05,1.283398711032408699e-05
2.173000000000000043e+01,-2.030035644613058563e-05,1.311151061387504350e-05
2.174000000000000199e+01,-2.016782753410376787e-05,1.338367432401021003e-05
2.175000000000000000e+01,-2.003261707096482531e-05,1.365047025597578809e-05
2.176000000000000156e+01,-1.989475724359641336e-05,1.391188575210395946e-05
2.176999999999999957e+01,-1.975430143450749283e-05,1.416792196369099980e-05
2.178000000000000114e+01,-1.961130329344396104e-05,1.441858130169631798e-05
2.178999999999999915e+01,-1.946581659366717438e-05,1.466386735056168348e-05
2.180000000000000071e+01,-1.931789523195352818e-05,1.490378486821195146e-05
2.180999999999999872e+01,-1.916759322859489716e-05,1.513833978605436139e-05
2.182000000000000028e+01,-1.901496472739820173e-05,1.536753920897921473e-05
2.183000000000000185e+01,-1.886006399568576720e-05,1.559139141535929212e-05
2.183999999999999986e+01,-1.870294542429518816e-05,1.580990585705011766e-05
2.185000000000000142e+01,-1.854366352757915237e-05,1.602309315939016393e-05
2.185999999999999943e+01,-1.838227294340581683e-05,1.623096512120033357e-05
2.187000000000000099e+01,-1.821882843315838084e-05,1.643353471478455221e-05
2.187999999999999901e+01,-1.805338488173552648e-05,1.663081608592919248e-05
2.189000000000000057e+01,-1.788599729755095447e-05,1.682282455390362631e-05
2.190000000000000213e+01,-1.771672081253380761e-05,1.700957661145975394e-05
2.191000000000000014e+01,-1.754561068212848451e-05,1.719108992483220385e-05
2.192000000000000171e+01,-1.737272228529445657e-05,1.736738333373853262e-05
2.192999999999999972e+01,-1.719811112450669833e-05,1.753847685137876420e-05
2.194000000000000128e+01,-1.702183282575519613e-05,1.770439166443590824e-05
2.194999999999999929e+01,-1.684394313854543945e-05,1.786515013307545191e-05
2.196000000000000085e+01,-1.666448235760191826e-05,1.802076043995685381e-05
2.196999999999999886e+01,-1.648348474743492565e-05,1.817122587728307030e-05
2.198000000000000043e+01,-1.630100137965248758e-05,1.831656735088817549e-05
2.199000000000000199e+01,-1.611708326087322074e-05,1.845680675433448038e-05
2.200000000000000000e+01,-1.593178129755974383e-05,1.859196693425942560e-05
2.201000000000000156e+01,-1.574514629601847765e-05,1.872207169037571023e-05
2.201999999999999957e+01,-1.555722896240011266e-05,1.884714577547096310e-05
2.203000000000000114e+01,-1.536807990269907029e-05,1.896721489540810872e-05
2.203999999999999915e+01,-1.517774962275403823e-05,1.908230570912502512e-05
2.205000000000000071e+01,-1.498628852824743514e-05,1.919244582863486903e-05
2.205999999999999872e+01,-1.479374692470595271e-05,1.929766381902575071e-05
2.207000000000000028e+01,-1.460017501750001360e-05,1.939798919846105911e-05
2.208000000000000185e+01,-1.440562291184423898e-05,1.949345243817918416e-05
2.208999999999999986e+01,-1.421014061279725541e-05,1.958408496249364203e-05
2.210000000000000142e+01,-1.401377802526148139e-05,1.966991914879316327e-05
2.210999999999999943e+01,-1.381658495398361186e-05,1.975098832754146579e-05
2.212000000000000099e+01,-1.361861110355406593e-05,1.982732678227751578e-05
2.212999999999999901e+01,-1.341990607840754086e-05,1.989896974961527016e-05
2.214000000000000057e+01,-1.322051938282245300e-05,1.996595341924391716e-05
2.215000000000000213e+01,-1.302050042092143244e-05,2.002831493392769337e-05
2.216000000000000014e+01,-1.281989849667110623e-05,2.008609238950594133e-05
2.217000000000000171e+01,-1.261874819373035988e-05,2.013930305842973571e-05
2.217999999999999972e+01,-1.241708112715417347e-05,2.018796089372095379e-05
2.219000000000000128e+01,-1.221494242023910032e-05,2.023210107095066285e-05
2.219999999999999929e+01,-1.201237694061413294e-05,2.027175948713271961e-05
2.221000000000000085e+01,-1.180942929966354829e-05,2.030697275986513965e-05
2.221999999999999886e+01,-1.160614385252748212e-05,2.033777822732997886e-05
2.223000000000000043e+01,-1.140256469810135464e-05,2.036421394829343844e-05
2.224000000000000199e+01,-1.119873567903637707e-05,2.038631870210578026e-05
2.225000000000000000e+01,-1.099470038173932970e-05,2.040413198870137421e-05
2.226000000000000156e+01,-1.079050213637235185e-05,2.041769402859870843e-05
2.226999999999999957e+01,-1.058618401685343991e-05,2.042704576290033168e-05
2.228000000000000114e+01,-1.038178884085587812e-05,2.043222885329292111e-05
2.228999999999999915e+01,-1.017735916980880780e-05,2.043328568204723483e-05
2.230000000000000071e+01,-9.972937308896658140e-06,2.043025935201812885e-05
2.230999999999999872e+01,-9.768565307059717085e-06,2.042319368664456385e-05
2.232000000000000028e+01,-9.564284956993555369e-06,2.041213322994958824e-05
2.233000000000000185e+01,-9.360137795149533032e-06,2.039712324654035171e-05
2.233999999999999986e+01,-9.156165101734584276e-06,2.037820972160811204e-05
2.235000000000000142e+01,-8.952407900710995542e-06,2.035543936092819778e-05
2.235999999999999943e+01,-8.748906959796918815e-06,2.032885959086006586e-05
2.237000000000000099e+01,-8.545702790465788858e-06,2.029851855834723725e-05
2.237999999999999901e+01,-8.342835647946895814e-06,2.026446513091736807e-05
2.239000000000000057e+01,-8.140345531224821079e-06,2.022674889668216492e-05
2.240000000000000213e+01,-7.938266917028594176e-06,2.018540917258184104e-05
2.241000000000000014e+01,-7.736618473009976521e-06,2.014045353268238426e-05
2.242000000000000171e+01,-7.535434261298815830e-06,2.009192293941789573e-05
2.242999999999999972e+01,-7.334749658223084531e-06,2.003986235379380402e-05
2.244000000000000128e+01,-7.134599642745317446e-06,1.998431716283798540e-05
2.244999999999999929e+01,-6.935018796463177611e-06,1.992533317960091971e-05
2.246000000000000085e+01,-6.736041303608882832e-06,1.986295664315552772e-05
2.246999999999999886e+01,-6.537700951049784208e-06,1.979723421859734393e-05
2.248000000000000043e+01,-6.340031128287790154e-06,1.972821299704434375e-05
2.249000000000000199e+01,-6.143064827459864449e-06,1.965594049563709262e-05
2.250000000000000000e+01,-5.946834643337813636e-06,1.958046465753868160e-05
2.251000000000000156e+01,-5.751372773328079495e-06,1.950183385193465625e-05
2.251999999999999957e+01,-5.556711017472223550e-06,1.942009687403319616e-05
2.253000000000000114e+01,-5.362880778446377343e-06,1.933530294506488121e-05
2.253999999999999915e+01,-5.169913061561787921e-06,1.924750171228295243e-05
2.255000000000000071e+01,-4.977838474764272350e-06,1.915674324896304436e-05
2.255999999999999872e+01,-4.786687228634766590e-06,1.906307805440344251e-05
2.257000000000000028e+01,-4.596489136388774924e-06,1.896655705392483269e-05
2.258000000000000185e+01,-4.407273613876851076e-06,1.886723159887052119e-05
2.258999999999999986e+01,-4.219069679584390682e-06,1.876515346660635351e-05
2.260000000000000142e+01,-4.031905954631431395e-06,1.866037486052057540e-05
2.260999999999999943e+01,-3.845810662773121293e-06,1.855294841002412426e-05
2.262000000000000099e+01,-3.660811630399188211e-06,1.844292717055029713e-05
2.262999999999999901e+01,-3.476935841147274047e-06,1.833036279736847745e-05
2.264000000000000057e+01,-3.294201401200850197e-06,1.821527260151763701e-05
2.265000000000000213e+01,-3.112630235729584363e-06,1.809769160803842693e-05
2.266000000000000014e+01,-2.932246916360505267e-06,1.797766774834417167e-05
2.267000000000000171e+01,-2.753075551092929984e-06,1.785524910818017026e-05
2.267999999999999972e+01,-2.575139784298918377e-06,1.773048392762398095e-05
2.269000000000000128e+01,-2.398462796722759373e-06,1.760342060108509247e-05
2.269999999999999929e+01,-2.223067305481480028e-06,1.747410767730525957e-05
2.271000000000000085e+01,-2.048975564064340699e-06,1.734259385935816412e-05
2.271999999999999886e+01,-1.876209362333334151e-06,1.720892800464975393e-05
2.273000000000000043e+01,-1.704790026522693016e-06,1.707315912491789384e-05
2.274000000000000199e+01,-1.534738419239316268e-06,1.693533638623268751e-05
2.275000000000000000e+01,-1.366074939462588382e-06,1.679550910899633518e-05
2.276000000000000156e+01,-1.198819522544195743e-06,1.665372676794298453e-05
2.276999999999999957e+01,-1.032991640208550372e-06,1.651003899213907973e-05
2.278000000000000114e+01,-8.686103005523107153e-07,1.636449556498295821e-05
2.278999999999999915e+01,-7.056940480448551407e-07,1.621714642420525723e-05
2.280000000000000071e+01,-5.442609635278133117e-07,1.606804166186850394e-05
2.280999999999999872e+01,-3.843286642155304173e-07,1.591723152436753887e-05
2.282000000000000028e+01,-2.259143036946073380e-07,1.576476641242907211e-05
2.283000000000000185e+01,-6.903457192430065722e-08,1.561069688111208650e-05
2.283999999999999986e+01,8.629430476365098021e-08,1.545507363980764447e-05
